experiment_id,provider,model,args,timestamp,turns_played,score
29,openai,o3-mini-2025-01-31,"{'cot': 0, 'reasoning_effort': 'medium'}",2025-02-17T13:58:06.430352,45,5
29,openai,o3-mini-2025-01-31,"{'cot': 0, 'reasoning_effort': 'medium'}",2025-02-17T14:27:19.854494,67,2
29,openai,o3-mini-2025-01-31,"{'cot': 0, 'reasoning_effort': 'medium'}",2025-02-17T14:34:15.707799,20,2
29,openai,o3-mini-2025-01-31,"{'cot': 0, 'reasoning_effort': 'medium'}",2025-02-17T14:56:21.043700,59,6
29,openai,o3-mini-2025-01-31,"{'cot': 0, 'reasoning_effort': 'medium'}",2025-02-17T15:30:24.983148,64,2
30,openai,o3-mini-2025-01-31,"{'cot': 0, 'reasoning_effort': 'high'}",2025-02-18T01:57:10.863509,57,9
30,openai,o3-mini-2025-01-31,"{'cot': 0, 'reasoning_effort': 'high'}",2025-02-18T03:16:52.867764,64,5
30,openai,o3-mini-2025-01-31,"{'cot': 0, 'reasoning_effort': 'high'}",2025-02-18T04:47:45.734060,62,5
30,openai,o3-mini-2025-01-31,"{'cot': 0, 'reasoning_effort': 'high'}",2025-02-18T06:12:24.594512,58,7
30,openai,o3-mini-2025-01-31,"{'cot': 0, 'reasoning_effort': 'high'}",2025-02-18T07:31:34.869163,58,8
31,anthropic,claude-3-7-sonnet-20250219,{'cot': 0},2025-02-24T20:46:29.959167,3,0
31,anthropic,claude-3-7-sonnet-20250219,{'cot': 0},2025-02-24T20:46:35.794833,4,0
31,anthropic,claude-3-7-sonnet-20250219,{'cot': 0},2025-02-24T20:46:39.788049,3,0
31,anthropic,claude-3-7-sonnet-20250219,{'cot': 0},2025-02-24T20:46:47.875607,4,0
31,anthropic,claude-3-7-sonnet-20250219,{'cot': 0},2025-02-24T20:46:54.530919,3,0
32,anthropic,claude-3-7-sonnet-20250219,{'cot': 0},2025-02-24T20:50:46.047609,3,0
32,anthropic,claude-3-7-sonnet-20250219,{'cot': 0},2025-02-24T20:50:55.877488,7,0
32,anthropic,claude-3-7-sonnet-20250219,{'cot': 0},2025-02-24T20:51:01.099533,3,0
32,anthropic,claude-3-7-sonnet-20250219,{'cot': 0},2025-02-24T20:51:05.605176,3,0
32,anthropic,claude-3-7-sonnet-20250219,{'cot': 0},2025-02-24T20:51:20.042193,9,2
33,groq,deepseek-r1-distill-llama-70b,{'cot': 0},2025-02-24T20:59:09.297421,5,2
33,groq,deepseek-r1-distill-llama-70b,{'cot': 0},2025-02-24T21:00:03.983156,4,0
33,groq,deepseek-r1-distill-llama-70b,{'cot': 0},2025-02-24T21:02:36.772678,5,2
33,groq,deepseek-r1-distill-llama-70b,{'cot': 0},2025-02-24T21:03:52.607481,3,0
33,groq,deepseek-r1-distill-llama-70b,{'cot': 0},2025-02-24T21:04:41.600525,3,0
33,groq,deepseek-r1-distill-llama-70b,{'cot': 0},2025-02-24T21:05:35.668774,3,0
33,groq,deepseek-r1-distill-llama-70b,{'cot': 0},2025-02-24T21:08:52.588888,7,2
33,groq,deepseek-r1-distill-llama-70b,{'cot': 0},2025-02-24T21:10:41.441709,4,1
33,groq,deepseek-r1-distill-llama-70b,{'cot': 0},2025-02-24T21:13:35.934821,5,2
33,groq,deepseek-r1-distill-llama-70b,{'cot': 0},2025-02-24T21:14:16.281019,4,1
34,groq,deepseek-r1-distill-qwen-32b,{'cot': 0},2025-02-24T21:38:29.518076,12,1
34,groq,deepseek-r1-distill-qwen-32b,{'cot': 0},2025-02-24T21:45:56.230728,12,0
34,groq,deepseek-r1-distill-qwen-32b,{'cot': 0},2025-02-24T21:48:58.684284,7,0
34,groq,deepseek-r1-distill-qwen-32b,{'cot': 0},2025-02-24T21:53:20.574086,8,0
34,groq,deepseek-r1-distill-qwen-32b,{'cot': 0},2025-02-24T21:54:50.242958,4,0
34,groq,deepseek-r1-distill-qwen-32b,{'cot': 0},2025-02-24T21:58:24.218857,6,1
34,groq,deepseek-r1-distill-qwen-32b,{'cot': 0},2025-02-24T22:04:11.262672,12,1
34,groq,deepseek-r1-distill-qwen-32b,{'cot': 0},2025-02-24T22:07:39.267526,5,0
34,groq,deepseek-r1-distill-qwen-32b,{'cot': 0},2025-02-24T22:14:19.457068,11,0
34,groq,deepseek-r1-distill-qwen-32b,{'cot': 0},2025-02-24T22:20:20.321769,13,2
35,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 4096}",2025-02-25T00:31:43.289862,3,0
36,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 4096}",2025-02-25T00:34:44.220352,3,0
37,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 4096}",2025-02-25T00:35:16.578620,3,0
38,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 4096}",2025-02-25T00:43:57.272126,10,1
38,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 4096}",2025-02-25T00:47:13.262775,13,2
38,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 4096}",2025-02-25T00:50:42.156596,14,2
38,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 4096}",2025-02-25T00:52:01.721532,7,0
38,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 4096}",2025-02-25T00:55:29.693925,14,1
38,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 4096}",2025-02-25T00:56:09.627477,4,0
38,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 4096}",2025-02-25T01:00:43.868093,18,3
38,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 4096}",2025-02-25T01:02:55.008008,11,2
38,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 4096}",2025-02-25T01:07:19.476671,17,2
38,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 4096}",2025-02-25T01:09:13.988335,9,2
39,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 16000}",2025-02-25T01:21:33.252321,3,0
39,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 16000}",2025-02-25T01:21:33.471465,3,0
39,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 16000}",2025-02-25T01:21:33.696695,3,0
39,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 16000}",2025-02-25T01:21:33.923820,3,0
39,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 16000}",2025-02-25T01:21:34.155301,3,0
39,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 16000}",2025-02-25T01:21:34.380472,3,0
40,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 16000}",2025-02-25T01:29:57.347689,16,4
40,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 16000}",2025-02-25T01:33:07.914725,13,3
40,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 16000}",2025-02-25T01:34:55.636536,7,1
40,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 16000}",2025-02-25T01:38:58.291588,17,5
40,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 16000}",2025-02-25T01:45:35.309486,23,4
40,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 16000}",2025-02-25T01:47:52.319637,7,1
40,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 16000}",2025-02-25T01:52:12.107100,17,3
40,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 16000}",2025-02-25T01:56:57.698056,19,3
40,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 16000}",2025-02-25T01:59:38.650588,13,3
40,anthropic,claude-3-7-sonnet-20250219,"{'cot': 0, 'thinking_tokens': 16000}",2025-02-25T02:02:23.361003,12,2
41,openai,gpt-4.5-preview-2025-02-27,{'cot': 0},2025-02-28T12:35:53.391053,3,0
41,openai,gpt-4.5-preview-2025-02-27,{'cot': 0},2025-02-28T12:35:59.329885,3,0
41,openai,gpt-4.5-preview-2025-02-27,{'cot': 0},2025-02-28T12:36:04.551695,3,0
41,openai,gpt-4.5-preview-2025-02-27,{'cot': 0},2025-02-28T12:36:10.388194,3,0
41,openai,gpt-4.5-preview-2025-02-27,{'cot': 0},2025-02-28T12:36:19.298255,5,0
41,openai,gpt-4.5-preview-2025-02-27,{'cot': 0},2025-02-28T12:36:23.808092,3,0
41,openai,gpt-4.5-preview-2025-02-27,{'cot': 0},2025-02-28T12:36:28.608403,3,0
41,openai,gpt-4.5-preview-2025-02-27,{'cot': 0},2025-02-28T12:36:33.239457,3,0
41,openai,gpt-4.5-preview-2025-02-27,{'cot': 0},2025-02-28T12:36:37.939968,3,0
41,openai,gpt-4.5-preview-2025-02-27,{'cot': 0},2025-02-28T12:36:50.018518,7,1
42,google,gemini-2.5-pro-exp-03-25,{'cot': 0},2025-03-27T13:14:32.177734,4,0
42,google,gemini-2.5-pro-exp-03-25,{'cot': 0},2025-03-27T13:18:14.833570,12,4
42,google,gemini-2.5-pro-exp-03-25,{'cot': 0},2025-03-27T13:27:18.341254,20,5
42,google,gemini-2.5-pro-exp-03-25,{'cot': 0},2025-03-27T13:30:11.494267,8,1
42,google,gemini-2.5-pro-exp-03-25,{'cot': 0},2025-03-27T13:33:31.437793,10,2
43,openai,gpt-4.1-2025-04-14,{'cot': 0},2025-04-15T10:07:25.652305,4,0
43,openai,gpt-4.1-2025-04-14,{'cot': 0},2025-04-15T10:07:30.711272,4,0
43,openai,gpt-4.1-2025-04-14,{'cot': 0},2025-04-15T10:07:34.091335,3,0
43,openai,gpt-4.1-2025-04-14,{'cot': 0},2025-04-15T10:07:39.824077,5,0
43,openai,gpt-4.1-2025-04-14,{'cot': 0},2025-04-15T10:07:44.839387,4,0
43,openai,gpt-4.1-2025-04-14,{'cot': 0},2025-04-15T10:07:50.388430,5,0
43,openai,gpt-4.1-2025-04-14,{'cot': 0},2025-04-15T10:07:53.749097,3,0
43,openai,gpt-4.1-2025-04-14,{'cot': 0},2025-04-15T10:07:58.066831,4,0
43,openai,gpt-4.1-2025-04-14,{'cot': 0},2025-04-15T10:08:03.904014,6,1
43,openai,gpt-4.1-2025-04-14,{'cot': 0},2025-04-15T10:08:08.186233,4,0
44,openai,gpt-4.1-2025-04-14,{'cot': 1},2025-04-15T10:09:52.012298,4,0
44,openai,gpt-4.1-2025-04-14,{'cot': 1},2025-04-15T10:11:59.806056,4,0
44,openai,gpt-4.1-2025-04-14,{'cot': 1},2025-04-15T10:14:30.034344,6,1
44,openai,gpt-4.1-2025-04-14,{'cot': 1},2025-04-15T10:22:16.174695,15,4
44,openai,gpt-4.1-2025-04-14,{'cot': 1},2025-04-15T10:23:59.907984,4,0
44,openai,gpt-4.1-2025-04-14,{'cot': 1},2025-04-15T10:25:59.694829,4,0
44,openai,gpt-4.1-2025-04-14,{'cot': 1},2025-04-15T10:28:54.506234,6,1
44,openai,gpt-4.1-2025-04-14,{'cot': 1},2025-04-15T10:32:33.483839,7,1
44,openai,gpt-4.1-2025-04-14,{'cot': 1},2025-04-15T10:34:53.914399,5,0
44,openai,gpt-4.1-2025-04-14,{'cot': 1},2025-04-15T10:37:03.535016,4,0
45,xai,grok-3-beta,"{'cot': 0, 'base_url': 'https://api.x.ai/v1'}",2025-04-15T10:45:19.812676,3,0
45,xai,grok-3-beta,"{'cot': 0, 'base_url': 'https://api.x.ai/v1'}",2025-04-15T10:45:22.214152,3,0
45,xai,grok-3-beta,"{'cot': 0, 'base_url': 'https://api.x.ai/v1'}",2025-04-15T10:45:29.069012,7,0
45,xai,grok-3-beta,"{'cot': 0, 'base_url': 'https://api.x.ai/v1'}",2025-04-15T10:45:32.879388,3,0
45,xai,grok-3-beta,"{'cot': 0, 'base_url': 'https://api.x.ai/v1'}",2025-04-15T10:45:50.698606,8,0
46,xai,grok-3-mini-beta,"{'cot': 0, 'base_url': 'https://api.x.ai/v1'}",2025-04-15T10:49:07.860533,15,3
46,xai,grok-3-mini-beta,"{'cot': 0, 'base_url': 'https://api.x.ai/v1'}",2025-04-15T10:53:57.882620,24,4
46,xai,grok-3-mini-beta,"{'cot': 0, 'base_url': 'https://api.x.ai/v1'}",2025-04-15T10:57:36.310390,16,3
46,xai,grok-3-mini-beta,"{'cot': 0, 'base_url': 'https://api.x.ai/v1'}",2025-04-15T10:59:38.974600,10,1
46,xai,grok-3-mini-beta,"{'cot': 0, 'base_url': 'https://api.x.ai/v1'}",2025-04-15T11:00:56.585457,7,1
47,openai,o4-mini-2025-04-16,"{'cot': 0, 'reasoning_effort': 'high'}",2025-04-22T16:22:00.307443,28,3
47,openai,o4-mini-2025-04-16,"{'cot': 0, 'reasoning_effort': 'high'}",2025-04-22T17:30:11.256853,56,8
47,openai,o4-mini-2025-04-16,"{'cot': 0, 'reasoning_effort': 'high'}",2025-04-22T18:34:58.808860,61,6
47,openai,o4-mini-2025-04-16,"{'cot': 0, 'reasoning_effort': 'high'}",2025-04-23T10:52:04.854250,6,0
47,openai,o4-mini-2025-04-16,"{'cot': 0, 'reasoning_effort': 'high'}",2025-04-23T11:02:30.824835,11,2
47,openai,o4-mini-2025-04-16,"{'cot': 0, 'reasoning_effort': 'high'}",2025-04-23T11:51:24.119695,60,7
48,xai,grok-4-0709,"{'cot': 0, 'base_url': 'https://api.x.ai/v1'}",2025-07-11T15:10:35.409417,52,14
48,xai,grok-4-0709,"{'cot': 0, 'base_url': 'https://api.x.ai/v1'}",2025-07-11T16:16:46.770934,17,5
48,xai,grok-4-0709,"{'cot': 0, 'base_url': 'https://api.x.ai/v1'}",2025-07-11T18:31:04.573654,48,11
49,openai,gpt-4.1-2025-04-14,{'cot': 0},2025-07-11T18:32:18.090290,4,0
49,openai,gpt-4.1-2025-04-14,{'cot': 0},2025-07-11T18:32:23.928774,5,0
49,openai,gpt-4.1-2025-04-14,{'cot': 0},2025-07-11T18:32:29.150829,6,0
50,openai,gpt-5-2025-08-07,"{'cot': 0, 'reasoning_effort': 'high'}",2025-08-07T19:14:50.887447,53,14
50,openai,gpt-5-2025-08-07,"{'cot': 0, 'reasoning_effort': 'high'}",2025-08-07T22:15:58.482609,54,11
50,openai,gpt-5-2025-08-07,"{'cot': 0, 'reasoning_effort': 'high'}",2025-08-08T00:51:33.592494,52,14
